0.999878,2.51936e-06,8.85783e-05,3.04619e-05,
0.999997,5.4364e-07,7.78828e-07,1.54782e-06,
0.99998,3.34045e-06,1.02722e-05,6.65607e-06,
0.999998,1.16848e-06,3.97057e-07,6.26284e-07,
0.999992,3.29778e-07,2.47244e-06,4.74719e-06,
0.999998,1.15852e-06,5.01884e-07,7.91348e-07,
0.999992,2.92331e-06,2.62962e-06,2.70174e-06,
0.999984,2.03014e-06,8.17052e-06,6.19717e-06,
0.757573,0.0179427,0.220933,0.00355115,
0.999999,6.42085e-07,1.78016e-07,3.3928e-07,
0.999994,3.25991e-06,1.13159e-06,1.3268e-06,
0.999999,6.91014e-07,1.41745e-07,2.86711e-07,
0.999876,4.11549e-06,9.33146e-05,2.66327e-05,
0.999999,2.77201e-07,1.58917e-07,4.47479e-07,
0.999999,9.40877e-08,8.3874e-08,4.45508e-07,
0.999226,2.46066e-05,0.000683433,6.55537e-05,
0.999995,4.21665e-07,1.40899e-06,2.74396e-06,
0.999527,9.06009e-05,0.000328137,5.40368e-05,
0.999998,8.65021e-07,5.75127e-07,1.00099e-06,
0.999979,3.33685e-06,1.0472e-05,6.73852e-06,
0.316649,6.89233e-05,0.681,0.00228188,
0.999804,2.81381e-06,0.00015046,4.30756e-05,
0.997188,0.00111278,0.00147652,0.000222305,
0.999687,3.65116e-05,0.000238074,3.89096e-05,
0.999999,2.00334e-07,1.51659e-07,5.20111e-07,
0.998411,3.41814e-06,0.00136615,0.000219669,
0.999982,1.16589e-06,8.82578e-06,7.57333e-06,
0.999997,6.5341e-08,4.96362e-07,2.90364e-06,
0.999998,1.31931e-06,3.36683e-07,5.27487e-07,
0.999892,7.26584e-06,7.96435e-05,2.13034e-05,
0.999997,1.13565e-06,7.69428e-07,1.19894e-06,
0.999996,1.69814e-06,8.9523e-07,1.22895e-06,
0.999939,1.18606e-06,3.76847e-05,2.21371e-05,
0.960636,0.0114531,0.0263717,0.00153942,
0.999771,2.63906e-05,0.000170708,3.18659e-05,
0.999999,2.2671e-07,1.12315e-07,3.3583e-07,
0.999998,8.7581e-07,5.70059e-07,9.88166e-07,
0.999634,2.68224e-06,0.000290769,7.28525e-05,
1,1.35554e-07,5.06419e-08,1.73358e-07,
0.999913,1.72304e-06,5.86332e-05,2.62474e-05,
0.999991,4.58583e-06,1.93267e-06,2.005e-06,
0.999965,7.56302e-06,1.82561e-05,9.0564e-06,
0.999999,3.67392e-07,1.50896e-07,3.56433e-07,
0.999224,6.39535e-06,0.000677352,9.25435e-05,
0.999998,6.16271e-07,3.00832e-07,5.96189e-07,
0.999996,1.2508e-06,1.10208e-06,1.59718e-06,
0.999999,4.24333e-07,2.39855e-07,5.59343e-07,
0.999998,8.99323e-07,2.18862e-07,3.85508e-07,
0.999996,2.05931e-06,8.61983e-07,1.1323e-06,
0.999546,7.40636e-05,0.000328792,5.14773e-05,
0.999999,6.26534e-07,2.47245e-07,4.79005e-07,
1,6.01037e-09,4.12444e-09,1.23026e-07,
0.982819,0.00029023,0.0165304,0.000359961,
0.99997,2.13372e-06,1.77397e-05,1.03362e-05,
0.999981,3.91985e-06,8.75808e-06,5.93348e-06,
0.978244,0.000928833,0.0202872,0.000539908,
0.990407,0.00044482,0.00883417,0.000313757,
0.999998,7.91602e-07,5.03882e-07,9.10703e-07,
0.999999,2.38624e-07,9.68314e-08,2.69808e-07,
0.999734,9.79851e-06,0.000218515,3.76519e-05,
0.99992,6.62217e-06,5.61964e-05,1.74725e-05,
0.897547,1.27792e-05,0.099292,0.00314787,
0.999998,1.41145e-06,4.2081e-07,6.32935e-07,
0.999997,9.30814e-07,8.56575e-07,1.40182e-06,
0.999998,4.94393e-07,6.20331e-07,1.32044e-06,
0.999999,7.34062e-07,2.51763e-07,4.59068e-07,
0.999977,7.31805e-07,1.15251e-05,1.10568e-05,
0.999995,1.68277e-06,1.33297e-06,1.74226e-06,
0.795191,0.00178324,0.201588,0.00143843,
0.999991,4.8639e-06,2.2457e-06,2.2547e-06,
0.999702,1.63228e-05,0.000243701,3.78347e-05,
0.999996,1.70424e-06,8.50552e-07,1.17142e-06,
0.999991,1.03544e-06,3.76924e-06,4.25708e-06,
0.999877,3.18308e-06,9.12943e-05,2.85115e-05,
0.999999,3.65919e-07,9.40556e-08,2.14423e-07,
0.999994,2.44897e-06,1.52867e-06,1.81008e-06,
0.99999,1.16855e-06,4.57571e-06,4.73049e-06,
0.999994,9.46068e-07,2.2795e-06,3.02273e-06,
0.999997,5.90212e-07,7.99102e-07,1.53578e-06,
0.999999,5.69775e-07,1.46762e-07,2.9212e-07,
0.999998,8.11442e-07,4.10147e-07,7.34099e-07,
0.999985,1.05716e-06,7.16173e-06,6.72471e-06,
0.999999,6.09838e-07,1.89092e-07,3.64968e-07,
0.999994,1.67295e-06,1.9193e-06,2.32889e-06,
0.988112,0.000874418,0.0105935,0.000419976,
0.937119,0.00052168,0.0616693,0.00068957,
0.999997,1.99238e-06,6.28848e-07,8.53652e-07,
0.999997,5.6162e-07,9.54543e-07,1.80999e-06,
0.999902,2.83503e-06,7.01093e-05,2.46166e-05,
0.999998,1.02254e-06,2.79259e-07,4.64836e-07,
0.999993,2.23997e-06,2.06951e-06,2.34175e-06,
0.991428,0.0012455,0.00691573,0.000410953,
0.999998,5.7652e-07,3.08466e-07,6.31312e-07,
0.999978,2.69038e-06,1.16033e-05,7.41659e-06,
0.999997,6.11368e-07,7.29423e-07,1.4037e-06,
0.999999,2.38943e-07,9.36239e-08,2.58555e-07,
0.99998,2.22307e-06,1.02544e-05,7.0824e-06,
0.958896,5.02609e-05,0.0403189,0.000734542,
0.999996,1.87573e-06,8.20191e-07,1.10555e-06,
0.996061,9.77579e-05,0.00368302,0.000158124,
0.999999,5.26208e-07,2.10281e-07,4.33681e-07,
0.999998,3.6311e-07,4.08539e-07,1.03265e-06,
0.999992,2.26589e-06,2.55253e-06,2.73582e-06,
0.999877,4.62649e-06,9.24556e-05,2.56113e-05,
0.999979,5.99434e-06,9.1297e-06,5.99434e-06,
0.999998,7.69438e-07,4.2183e-07,7.71587e-07,
0.999402,0.000305178,0.00022715,6.53216e-05,
0.991757,0.000332884,0.00763687,0.000272794,
0.901745,0.000403912,0.0970506,0.000800703,
1,1.04103e-07,6.09396e-08,2.77869e-07,
0.997901,1.63056e-05,0.00194522,0.000137131,
0.99996,3.02802e-06,2.4757e-05,1.18797e-05,
0.999987,1.90393e-06,6.02971e-06,5.11402e-06,
0.999995,2.13478e-06,1.2618e-06,1.58013e-06,
0.999996,5.26245e-07,1.04923e-06,1.99918e-06,
0.999995,6.92681e-07,1.51343e-06,2.4319e-06,
0.999978,1.05478e-06,1.13223e-05,9.40404e-06,
0.000215482,0.998819,3.21621e-05,0.000933658,
0.000161009,0.998563,1.95498e-05,0.00125655,
0.00013462,0.996768,1.63225e-05,0.0030815,
0.000390665,0.997841,0.000100478,0.00166764,
0.000321166,0.996438,9.1338e-05,0.0031495,
0.000181534,0.997414,2.99215e-05,0.0023745,
0.000879543,0.998503,0.00018115,0.000435822,
0.000203176,0.992306,5.37155e-05,0.007437,
0.00112926,0.914326,0.00201956,0.0825248,
0.000570726,0.981423,0.000404404,0.0176014,
0.000733585,0.890732,0.00135086,0.107183,
5.94692e-05,0.99956,6.34623e-07,0.000380171,
0.000143519,0.999645,1.00552e-05,0.000200936,
0.000119451,0.997785,1.08179e-05,0.00208502,
0.000932328,0.979233,0.000788453,0.0190467,
0.000540841,0.99811,0.00014203,0.00120675,
0.000935851,0.971774,0.00091562,0.0263745,
0.000324204,0.998799,6.12361e-05,0.000815285,
0.000148238,0.998762,1.56729e-05,0.0010744,
0.000135152,0.99913,1.15526e-05,0.00072316,
0.000467223,0.802295,0.00104707,0.19619,
0.000139606,0.99945,1.09241e-05,0.000399694,
0.000194048,0.998794,2.68135e-05,0.000985572,
0.000877567,0.937424,0.0012562,0.0604417,
0.000233295,0.999333,2.97013e-05,0.000403906,
0.000123858,0.999372,8.64932e-06,0.000495935,
0.000232796,0.998176,4.2609e-05,0.00154872,
0.000153544,0.998801,1.6764e-05,0.00102837,
0.000246947,0.993349,7.37707e-05,0.00633011,
0.000300396,0.994561,9.58729e-05,0.00504262,
0.000898119,0.923833,0.00143408,0.0738345,
0.000175256,0.999159,1.97101e-05,0.000645943,
0.00186122,0.900215,0.00386905,0.0940544,
0.000108891,0.999664,5.39838e-06,0.000221957,
0.000271884,0.993698,8.56393e-05,0.00594424,
0.000256606,0.999283,3.53045e-05,0.000424899,
0.00012112,0.991566,1.61854e-05,0.00829704,
0.00018767,0.997146,3.2999e-05,0.00263337,
0.00013157,0.996798,1.53633e-05,0.00305486,
0.000698929,0.994762,0.00030294,0.00423634,
0.000261563,0.989553,9.6477e-05,0.0100888,
0.000216727,0.997682,4.06327e-05,0.00206108,
0.000623781,0.992788,0.00030308,0.00628483,
0.000258268,0.99912,3.88219e-05,0.000583391,
0.000124141,0.998849,1.01404e-05,0.00101645,
0.000136481,0.999043,1.21237e-05,0.000808647,
0.000361327,0.997734,9.18581e-05,0.00181248,
0.000617434,0.996702,0.000213702,0.00246725,
0.000204023,0.254276,0.0017448,0.743775,
0.000188785,0.999353,2.07016e-05,0.000437072,
0.000261588,0.997791,5.54372e-05,0.0018918,
0.000258398,0.994732,7.35576e-05,0.00493651,
0.000234127,0.993939,6.47998e-05,0.00576249,
8.11238e-05,0.989765,3.76871e-06,0.01015,
0.00024025,0.996924,5.37206e-05,0.00278155,
0.000364514,0.995386,0.000121901,0.0041272,
0.000493683,0.988368,0.000271733,0.0108666,
0.0003134,0.919551,0.000324328,0.0798118,
0.000235026,0.997103,5.06379e-05,0.00261138,
0.000208176,0.99765,3.78882e-05,0.00210403,
0.000137071,0.999,1.23878e-05,0.000850051,
0.000604335,0.998251,0.000153593,0.000990774,
0.000301616,0.998856,5.42071e-05,0.000787865,
0.000641699,0.998191,0.000165989,0.00100103,
0.000221967,0.999252,2.87293e-05,0.000496953,
0.00017947,0.998047,2.68075e-05,0.00174691,
0.000136722,0.997867,1.51154e-05,0.00198164,
0.00017779,0.99423,3.70065e-05,0.00555552,
0.000937046,0.983152,0.000719493,0.0151917,
0.000135043,0.998743,1.27248e-05,0.00110922,
0.000103798,0.986941,1.12593e-05,0.0129441,
0.000592061,0.827991,0.00133377,0.170083,
0.000251743,0.998344,4.70531e-05,0.00135714,
0.000294081,0.997139,7.34647e-05,0.00249383,
0.000256593,0.998415,4.78109e-05,0.00128085,
9.73362e-05,0.99659,6.45181e-06,0.00330587,
0.000147997,0.999084,1.43407e-05,0.000753679,
9.43415e-05,0.996657,5.76432e-06,0.0032431,
0.000314824,0.998011,7.14868e-05,0.00160268,
0.000173118,0.9992,1.89497e-05,0.000608155,
0.00049297,0.997546,0.000143371,0.0018181,
0.000152376,0.995712,2.39038e-05,0.00411189,
0.000117397,0.999392,7.53188e-06,0.000482785,
0.000154165,0.994297,2.68262e-05,0.00552231,
9.37354e-05,0.999204,4.28295e-06,0.000698275,
0.000193645,0.997038,3.55322e-05,0.00273284,
0.000130661,0.99889,1.13872e-05,0.000968431,
0.000630851,0.939477,0.000804492,0.0590872,
0.000128724,0.998717,1.14039e-05,0.00114326,
0.00047429,0.993405,0.000204085,0.00591696,
0.000193742,0.998669,2.75908e-05,0.00110974,
0.00011502,0.998262,9.19464e-06,0.00161391,
0.000271955,0.997926,5.77812e-05,0.00174405,
0.000327626,0.998873,6.04858e-05,0.000738852,
0.000340321,0.998774,6.60152e-05,0.000819473,
0.000187727,0.998932,2.4238e-05,0.000856211,
0.000229245,0.998411,3.96011e-05,0.00132049,
0.000729025,0.987113,0.000472455,0.0116851,
0.00015254,0.997713,1.98916e-05,0.00211408,
0.000193574,0.997612,3.31547e-05,0.00216174,
0.000225716,0.999112,3.14781e-05,0.000630398,
0.000306837,0.998204,6.62076e-05,0.00142315,
0.000595755,0.997972,0.00016342,0.00126838,
0.000368631,0.998918,6.92694e-05,0.000644331,
0.0012027,0.99422,0.000559675,0.00401787,
0.000165573,0.997515,2.44032e-05,0.00229543,
0.000197581,0.993686,4.74473e-05,0.00606906,
0.00016862,0.997252,2.61536e-05,0.0025529,
0.000457451,0.998158,0.000115349,0.00126948,
0.000981525,0.992134,0.000532143,0.00635232,
0.000136239,0.999142,1.17208e-05,0.000709619,
9.47798e-05,0.999124,4.51233e-06,0.000776383,
0.000411588,0.998125,0.00010168,0.00136183,
7.89241e-05,0.997723,2.68876e-06,0.00219562,
0.00012549,0.996603,1.38047e-05,0.00325727,
0.000158068,0.999402,1.44638e-05,0.000424996,
9.57416e-05,0.999555,4.085e-06,0.000345377,
0.000197253,0.999474,2.06492e-05,0.000308102,
0.000843419,0.919732,0.00136316,0.0780618,
0.000182118,0.991287,4.47602e-05,0.00848631,
0.000450598,0.984597,0.000268309,0.0146844,
0.000250906,0.988624,9.24684e-05,0.0110325,
0.000105555,0.993643,9.80004e-06,0.00624212,
0.000531597,0.992492,0.000250877,0.00672548,
0.000218351,0.999453,2.46682e-05,0.000303762,
0.000171399,0.998746,2.13537e-05,0.00106174,
0.000185309,0.999058,2.27203e-05,0.000734244,
0.000102056,0.997967,6.7299e-06,0.00192417,
6.8408e-05,0.994032,1.28168e-06,0.00589859,
0.000123422,0.9868,1.96509e-05,0.0130569,
0.000177988,0.997077,2.98559e-05,0.00271542,
0.000171485,0.998452,2.27781e-05,0.00135397,
0.000284967,0.999055,4.62039e-05,0.000614234,
0.000166847,0.999315,1.67949e-05,0.000501575,
0.000129526,0.999291,9.91695e-06,0.000569678,
0.000294135,0.997558,6.94141e-05,0.00207815,
0.00109809,0.989175,0.000697426,0.00902963,
0.000178808,0.996863,3.08112e-05,0.00292714,
0.000141217,0.999514,1.07843e-05,0.000333859,
0.000367371,0.985369,0.000193368,0.0140703,
0.00015665,0.999275,1.5083e-05,0.000553364,
0.000548808,0.99681,0.000183086,0.00245849,
0.000239504,0.998166,4.4826e-05,0.00154967,
0.000544433,0.863877,0.00102382,0.134555,
0.000723379,0.997971,0.000198282,0.00110707,
0.000193541,0.99803,3.11814e-05,0.00174504,
0.000172864,0.994832,3.36136e-05,0.00496151,
0.00025372,0.996175,6.36865e-05,0.00350748,
0.000250548,0.996608,5.97754e-05,0.00308156,
0.000104629,0.997013,7.92625e-06,0.00287411,
0.000139918,0.998304,1.49963e-05,0.00154064,
0.000304001,0.997695,7.15662e-05,0.00192924,
0.000110736,0.996631,9.69581e-06,0.00324852,
0.000466026,0.997296,0.000139127,0.00209908,
0.000276494,0.997989,5.86991e-05,0.00167618,
0.000438028,0.82426,0.000878125,0.174424,
0.000944081,0.993306,0.000473213,0.00527663,
0.000509719,0.995977,0.000183924,0.00332914,
0.000384957,0.996389,0.000120284,0.00310585,
0.000145301,0.995848,2.11584e-05,0.00398525,
0.000459291,0.652971,0.00161469,0.344955,
0.000286782,0.99626,7.76346e-05,0.00337521,
0.000164286,0.986704,4.12975e-05,0.0130901,
0.000127085,0.998112,1.22083e-05,0.00174874,
0.000114218,0.998104,9.20996e-06,0.00177232,
0.000165131,0.999471,1.51216e-05,0.000348903,
0.000135817,0.999055,1.19461e-05,0.000796901,
9.47112e-05,0.998293,5.11155e-06,0.0016074,
0.000774774,0.992072,0.000410189,0.00674325,
6.53663e-05,0.998795,1.0205e-06,0.00113874,
0.000129297,0.998666,1.16457e-05,0.0011935,
0.000229241,0.998711,3.68693e-05,0.00102313,
0.000252348,0.996331,6.21871e-05,0.0033545,
0.000326575,0.996019,9.76433e-05,0.00355709,
0.000299212,0.99672,7.93136e-05,0.00290148,
0.000298544,0.997241,7.42608e-05,0.00238636,
0.000274759,0.99868,4.98638e-05,0.000994936,
0.000760148,0.975318,0.000666852,0.0232545,
0.0001027,0.999607,4.82741e-06,0.000285793,
0.000400483,0.997742,0.000105824,0.00175219,
0.000301572,0.980645,0.00015738,0.0188958,
0.000162787,0.998971,1.81194e-05,0.000847644,
0.000124402,0.999336,8.8636e-06,0.000530309,
0.000244301,0.997895,4.86038e-05,0.00181206,
9.30012e-05,0.99845,4.72316e-06,0.00145191,
0.000725077,0.96313,0.000758143,0.0353865,
0.000109281,0.988789,1.28282e-05,0.0110887,
0.000144138,0.996294,2.00696e-05,0.00354147,
0.000261128,0.996168,6.69591e-05,0.00350362,
0.00114384,0.974369,0.00110217,0.0233846,
0.000396124,0.910843,0.000501341,0.0882596,
8.78539e-05,0.999117,3.5352e-06,0.000791655,
0.000142128,0.997356,1.76091e-05,0.00248398,
0.000181427,0.998186,2.67796e-05,0.00160606,
0.000238013,0.997186,5.12755e-05,0.00252509,
0.000285018,0.998361,5.71852e-05,0.00129715,
0.000276921,0.997865,6.01127e-05,0.00179844,
0.00028433,0.996388,7.56111e-05,0.00325228,
0.000225048,0.992305,6.55038e-05,0.0074043,
0.000377351,0.99828,8.7431e-05,0.00125533,
1.22112e-06,1.15336e-08,0.999973,2.60942e-05,
0.0339144,0.000329767,0.965219,0.000537332,
1.47155e-06,5.96528e-09,0.99994,5.83729e-05,
0.000198767,6.64535e-07,0.999676,0.000124632,
1.38572e-06,2.26181e-09,0.999861,0.000138034,
0.00631419,2.63053e-06,0.992692,0.000990925,
5.418e-06,1.36762e-08,0.999894,0.000100718,
0.00786162,6.09512e-06,0.991471,0.000661143,
6.72588e-06,1.5368e-08,0.999881,0.000112297,
2.05036e-05,1.0193e-07,0.999915,6.47288e-05,
1.27856e-07,8.43734e-09,0.999998,1.94246e-06,
5.81124e-06,4.89695e-08,0.999959,3.49373e-05,
0.000113444,1.08865e-07,0.999573,0.00031309,
0.0166897,1.11321e-05,0.982464,0.000835498,
2.8752e-05,4.14325e-08,0.999778,0.000192832,
1.63161e-05,8.6289e-07,0.999973,9.64882e-06,
0.000216723,8.17561e-07,0.999667,0.000115753,
2.23615e-05,9.02703e-09,0.999374,0.000603675,
0.0018285,9.53306e-06,0.998009,0.000153184,
0.00182603,6.50891e-07,0.997217,0.000955845,
0.000909826,2.36894e-07,0.997935,0.00115483,
0.000773116,2.59566e-06,0.999064,0.000160063,
1.26173e-05,3.15702e-07,0.999971,1.59708e-05,
0.000160044,1.71855e-06,0.999785,5.3157e-05,
7.76334e-06,2.53241e-08,0.999909,8.28044e-05,
0.0296835,9.53377e-05,0.969745,0.000476533,
1.86835e-05,5.25214e-07,0.999965,1.6032e-05,
8.84205e-06,9.40445e-08,0.999961,3.03987e-05,
7.99396e-07,8.72772e-09,0.999977,2.17433e-05,
1.63301e-05,6.80409e-08,0.999911,7.28514e-05,
0.00498575,4.28083e-06,0.99444,0.000569754,
0.00606883,8.40816e-06,0.99349,0.00043229,
2.9522e-05,2.64865e-08,0.999676,0.000294123,
4.19181e-06,1.05681e-08,0.999897,9.86735e-05,
0.00115647,1.63672e-07,0.996852,0.00199102,
0.00962495,2.12154e-06,0.988682,0.00169069,
0.000275805,1.93473e-06,0.999643,7.93038e-05,
0.000705591,8.18948e-06,0.999207,7.93123e-05,
2.507e-05,1.37193e-07,0.999913,6.15273e-05,
2.5135e-05,2.7196e-07,0.999939,3.56938e-05,
5.09905e-06,8.62486e-08,0.999976,1.86838e-05,
1.03765e-05,1.04321e-08,0.999744,0.000245892,
0.000718601,1.08535e-06,0.999004,0.000276557,
0.000151888,2.33446e-06,0.999803,4.23201e-05,
2.05079e-05,1.79374e-07,0.999938,4.08133e-05,
0.000172964,1.09647e-06,0.999749,7.66916e-05,
1.77683e-06,6.89609e-09,0.999936,6.17423e-05,
8.63992e-06,2.07944e-08,0.999882,0.0001096,
3.28126e-06,4.61582e-08,0.999976,2.05447e-05,
0.00101562,1.34711e-06,0.998662,0.000321402,
1.42135e-05,3.29981e-08,0.999867,0.000118672,
0.000364864,1.63931e-06,0.999521,0.000112992,
1.3094e-05,6.87246e-08,0.999929,5.82854e-05,
1.7561e-07,1.29872e-09,0.999972,2.78387e-05,
1.30411e-05,1.80304e-08,0.9998,0.000186789,
3.50312e-05,7.79322e-07,0.999942,2.23809e-05,
1.26734e-05,4.09951e-07,0.999974,1.2987e-05,
6.92728e-06,4.97169e-09,0.999663,0.000329841,
0.0167784,5.43441e-05,0.982785,0.000381725,
0.00412655,9.17902e-07,0.994346,0.00152611,
0.000182157,4.61135e-07,0.999666,0.000151645,
0.000219739,1.19194e-06,0.999689,8.96623e-05,
0.000159515,3.52625e-07,0.999675,0.000165202,
1.96299e-07,9.21345e-10,0.999956,4.41102e-05,
5.41246e-08,7.37322e-10,0.999986,1.36841e-05,
7.54222e-06,3.80153e-08,0.999936,5.63779e-05,
0.0537879,1.64951e-05,0.944524,0.0016712,
1.40925e-06,4.4318e-09,0.999925,7.38445e-05,
0.0473155,0.000320419,0.95176,0.000603998,
0.00395127,3.05392e-05,0.995844,0.000173991,
2.62913e-08,3.96775e-10,0.999988,1.16648e-05,
0.000470534,1.00181e-06,0.999328,0.000200614,
0.000304859,1.12141e-05,0.999642,4.17416e-05,
2.47702e-07,2.29496e-08,0.999999,8.48589e-07,
1.14324e-05,6.27419e-09,0.999552,0.000436577,
5.69991e-07,1.46879e-08,0.99999,8.9174e-06,
6.58757e-08,2.46599e-09,0.999996,4.34718e-06,
1.54111e-05,6.30521e-08,0.999911,7.3459e-05,
6.01231e-07,9.94161e-10,0.999868,0.000131135,
1.63942e-05,6.76131e-08,0.99991,7.35196e-05,
1.57299e-05,2.68741e-07,0.999961,2.27556e-05,
0.000621505,4.27665e-06,0.999276,9.80931e-05,
0.00044128,1.19754e-06,0.999391,0.000166433,
0.00353408,8.91555e-06,0.996189,0.000268042,
0.00106001,1.29531e-06,0.998595,0.000343682,
3.87977e-08,2.55698e-09,0.999998,1.56252e-06,
0.00058047,1.18816e-06,0.999205,0.000213792,
2.72518e-06,3.30507e-08,0.999974,2.28743e-05,
0.00174968,4.26284e-06,0.998012,0.000233586,
0.000732297,1.88336e-06,0.999076,0.000189509,
1.36354e-05,1.11098e-07,0.999946,4.057e-05,
4.85371e-06,5.52624e-08,0.999969,2.62221e-05,
9.39008e-06,4.81389e-08,0.999934,5.70327e-05,
0.000749849,6.82937e-07,0.998841,0.000408362,
6.61441e-06,1.46366e-07,0.999978,1.54753e-05,
7.48312e-06,6.22831e-09,0.999705,0.000287691,
3.73988e-08,1.45951e-09,0.999996,3.84839e-06,
3.96236e-07,2.61987e-09,0.999967,3.29975e-05,
7.02342e-07,1.53571e-09,0.999899,0.000100297,
0.000673621,1.75696e-06,0.99914,0.000184775,
0.000486768,1.8674e-06,0.999378,0.000133263,
0.000814568,1.2181e-07,0.997335,0.00185065,
0.339198,9.59915e-05,0.658733,0.00197313,
2.95248e-06,9.48167e-09,0.99992,7.67578e-05,
0.00160194,9.53491e-06,0.99825,0.000138262,
0.000194302,2.17323e-07,0.999513,0.0002924,
0.0328427,9.92022e-05,0.966556,0.000502009,
6.70785e-05,1.60601e-07,0.999795,0.000137867,
0.00456762,7.30756e-06,0.995053,0.000372525,
0.000250939,8.71434e-07,0.999622,0.000126147,
0.0244247,4.21476e-05,0.974992,0.000541171,
0.0537741,4.96677e-06,0.942311,0.00391005,
